,Time,CPU_user
189,2018-07-19 16:15:45+00:00,376.0
190,2018-07-19 16:15:50+00:00,523.5
191,2018-07-19 16:15:55+00:00,410.5
192,2018-07-19 16:16:00+00:00,414.5
193,2018-07-19 16:16:05+00:00,578.5
194,2018-07-19 16:16:10+00:00,525.5
195,2018-07-19 16:16:15+00:00,418.5
196,2018-07-19 16:16:20+00:00,521.0
197,2018-07-19 16:16:25+00:00,551.0
198,2018-07-19 16:16:30+00:00,441.0
199,2018-07-19 16:16:35+00:00,369.0
200,2018-07-19 16:16:40+00:00,75.33333332836628
201,2018-07-19 16:16:45+00:00,11.66666667163372
202,2018-07-19 16:16:50+00:00,17.0
203,2018-07-19 16:16:55+00:00,14.5
204,2018-07-19 16:17:00+00:00,9.5
205,2018-07-19 16:17:05+00:00,10.0
206,2018-07-19 16:17:10+00:00,14.0
207,2018-07-19 16:17:15+00:00,12.0
208,2018-07-19 16:17:20+00:00,8.5
209,2018-07-19 16:17:25+00:00,8.0
210,2018-07-19 16:17:30+00:00,9.5
211,2018-07-19 16:17:35+00:00,12.66666667163372
212,2018-07-19 16:17:40+00:00,11.83333332836628
213,2018-07-19 16:17:45+00:00,11.0
214,2018-07-19 16:17:50+00:00,9.0
215,2018-07-19 16:17:55+00:00,9.5
216,2018-07-19 16:18:00+00:00,13.5
217,2018-07-19 16:18:05+00:00,8.5
218,2018-07-19 16:18:10+00:00,13.0
219,2018-07-19 16:18:15+00:00,12.0
220,2018-07-19 16:18:20+00:00,8.0
221,2018-07-19 16:18:25+00:00,14.66666667163372
222,2018-07-19 16:18:30+00:00,11.83333332836628
223,2018-07-19 16:18:35+00:00,9.5
224,2018-07-19 16:18:40+00:00,10.5
225,2018-07-19 16:18:45+00:00,12.5
226,2018-07-19 16:18:50+00:00,14.5
227,2018-07-19 16:18:55+00:00,10.5
228,2018-07-19 16:19:00+00:00,12.66666667163372
229,2018-07-19 16:19:05+00:00,13.33333332836628
230,2018-07-19 16:19:10+00:00,12.0
231,2018-07-19 16:19:15+00:00,11.0
232,2018-07-19 16:19:20+00:00,13.0
233,2018-07-19 16:19:25+00:00,15.0
234,2018-07-19 16:19:30+00:00,12.5
235,2018-07-19 16:19:35+00:00,356.16666667163366
236,2018-07-19 16:19:40+00:00,547.3333333283663
237,2018-07-19 16:19:45+00:00,431.5
238,2018-07-19 16:19:50+00:00,432.0
239,2018-07-19 16:19:55+00:00,617.8333333283663
240,2018-07-19 16:20:00+00:00,554.1666666716337
241,2018-07-19 16:20:05+00:00,432.0
242,2018-07-19 16:20:10+00:00,436.5
243,2018-07-19 16:20:15+00:00,568.6666666716337
244,2018-07-19 16:20:20+00:00,551.3333333283663
245,2018-07-19 16:20:25+00:00,455.5
246,2018-07-19 16:20:30+00:00,539.8333333283663
247,2018-07-19 16:20:35+00:00,542.1666666716337
248,2018-07-19 16:20:40+00:00,486.5
