2413
3102
7286
11266
14676
12964
7235
2844
2850
9425
12888
14028
13607
8735
3838
3709
7428
9353
13546
13956
7922
3493
3029
5477
12773
19191
16158
8132
1359
2202
6768
13336
18307
14968
6282
1276
4118
8027
12659
16158
12721
5394
3670
5052
7233
12292
14546
12553
8027
3496
3129
5530
8699
14461
14958
9866
4796
0
2231
10947
17062
15132
8944
2944
-534
5827
16126
17573
14438
8733
715
456
8527
15962
17391
13148
6199
2104
2443
6169
12490
14094
11496
9639
4129
1252
5547
9072
13885
15290
11307
5087
-1550
3395
13486
18141
18557
11637
353
-2535
3910
12549
15846
13408
9779
3520
5599
10808
7836
8037
11229
9066
8278
10629
6829
5336
8591
9902
10033
9917
8949
6087
6670
10367
11706
10865
8625
5581
7422
10377
11399
10654
6859
4476
6900
9208
10369
12457
8010
5089
7904
9933
8797
8168
9174
7275
8063
9371
10115
9960
7494
7323
8329
11252
12591
9331
6341
7141
8814
9277
11002
10003
7516
8425
9092
7096
7919
9449
8719
9687
9390
7162
4163
5893
11337
13983
11121
5380
4326
3997
8571
16187
12675
8344
6846
2216
4547
10753
14997
14721
8791
6334
7161
8485
10965
11256
10159
9001
8069
9198
7141
6534
9939
9656
10642
10464
6706
5391
6653
11189
12128
8549
6447
4131
4660
9195
11534
12804
10944
6346
5799
6486
9446
11652
10645
8382
6562
7064
6986
9007
11344
12018
11388
7909
4942
4831
5927
9201
13412
14192
11018
3373
865
5288
11334
14556
12321
7754
2727
4627
9622
12302
12414
9554
5568
4949
7446
7941
11627
11893
8676
8266
6161
8351
8644
7310
11437
10946
6842
7890
9221
6351
7845
11986
10375
7652
8461
8351
7098
11659
12441
5559
6009
9259
9246
8639
9399
9291
5578
5362
10528
11864
10204
8910
5601
8499
13084
12260
8974
7070
7552
10169
11300
9039
8220
6945
6723
11135
13149
6994
4635
7244
8137
10884
13892
8770
2725
5930
7830
10262
14242
11895
6043
3063
6243
10436
12522
11442
5626
3726
6836
9300
13477
12355
7351
4875
5460
8621
10230
10299
8274
7809
7630
6899
8973
7559
3795
8825
14162
11664
9717
6820
3283
6682
13605
13933
9840
5379
3604
4895
9318
14573
9660
6280
7018
4859
7632
12732
15538
14962
15208
10678
4184
6964
10171
