110.1166000	3879298.06	-0.0626975	29.1203000	133216.2806281	-0.2451920	-0.2435180
105.7633000	3421553.26	-0.0167574	26.5285000	128976.5069293	-0.2521012	-0.2514042
96.2185000	3308770.82	-0.0102782	25.8954000	127774.4627403	-0.2545090	-0.2546057
93.0743000	3241446.10	0.0125631	26.1386000	124009.9356760	-0.2513145	-0.2519437
96.8472000	3323927.53	0.0188896	26.8813000	123652.0382184	-0.2403836	-0.2412701
75.0893000	3451920.25	-0.0798543	27.6252000	124955.4846086	-0.2189533	-0.2198630
57.6783000	2941387.18	-0.0080152	24.0599000	122252.6767224	-0.1843280	-0.1851064
55.4143000	2894610.69	0.0062719	23.6094000	122604.1614304	-0.1347641	-0.1353524
54.5412000	2931149.09	-0.0103914	24.0764000	121743.6614163	-0.0703576	-0.0707856
57.1985000	2870857.92	-0.0305299	23.1390000	124070.0946407	0.0063066	0.0059439
54.3182000	2700757.17	-0.0001438	22.0008000	122757.2254903	0.0899702	0.0895455
55.6493000	2699980.30	0.0115858	22.0654000	122362.6265383	0.1731274	0.1725199
56.6145000	2763276.76	0.0346533	22.7875000	121262.8311233	0.2470575	0.2461853
53.3408000	2961664.74	0.0010237	23.6159000	125409.7764445	0.3032839	0.3021237
56.9230000	2967734.94	0.0655088	24.0840000	123224.3372995	0.3351412	0.3337371
79.4777000	3383817.20	0.1708891	28.9582000	116851.7793605	0.3390741	0.3375288
88.8538000	4778702.74	0.0207218	38.2884000	124808.1075347	0.3153372	0.3137902
85.5572000	4980940.49	0.0003379	40.0367000	124409.3665324	0.2679212	0.2665202
85.5801000	4984308.02	0.0079532	40.1966000	123998.2491447	0.2037364	0.2026077
83.3977000	5064226.08	0.0010901	40.8167000	124072.4036919	0.1312792	0.1305032
83.8219000	5075279.57	-0.0228081	41.1189000	123429.3613765	0.0591250	0.0587248
83.1502000	4848927.50	0.0099714	38.5722000	125710.4210168	-0.0054002	-0.0054581
78.9964000	4946602.87	0.0291523	40.1771000	123119.9582377	-0.0571073	-0.0569000
78.4666000	5243673.28	0.0159828	42.9740000	122019.6695707	-0.0932835	-0.0929105
83.7861000	5414013.42	-0.0221572	45.6142000	118691.4035377	-0.1135381	-0.1130993
85.3810000	5179295.17	-0.0180573	42.2732000	122519.5908826	-0.1193142	-0.1188897
85.8709000	4995565.16	0.0100340	40.8896000	122172.0230954	-0.1132633	-0.1129016
87.2060000	5096832.49	0.0131524	45.1850000	112799.2140151	-0.0986568	-0.0983724
83.8510000	5232690.01	-0.0153214	45.3107000	115484.6428522	-0.0789303	-0.0787082
84.1567000	5074765.82	-0.0149384	41.8079000	121382.9401133	-0.0573748	-0.0571809
85.4250000	4925379.63	-0.0091628	40.7454000	120881.8573256	-0.0369398	-0.0367340
85.1793000	4835938.41	0.0162872	39.7754000	121581.1383885	-0.0200894	-0.0198370
81.8785000	4996074.76	0.0184853	40.5389000	123241.4978772	-0.0086643	-0.0083444
76.8048000	5184260.99	0.0069535	42.2580000	122681.1724885	-0.0037398	-0.0033497
82.9648000	5256862.91	-0.0240680	42.1807000	124627.2088615	-0.0054982	-0.0050529
85.8393000	5009765.98	0.0207213	40.8333000	122688.2467113	-0.0131597	-0.0126889
83.8399000	5221777.16	-0.0457540	40.1127000	130177.6534437	-0.0250219	-0.0245638
83.7771000	4764849.03	0.0168260	36.5361000	130414.8234705	-0.0386450	-0.0382394
80.4418000	4927939.50	0.0412034	40.7513000	120927.1728194	-0.0511868	-0.0508687
80.6452000	5351486.79	-0.0202188	43.4857000	123063.1400052	-0.0598552	-0.0596497
80.3756000	5139374.38	-0.0013435	42.0352000	122263.5880695	-0.0624087	-0.0623272
76.0214000	5125583.46	-0.0685066	41.0468000	124871.6943341	-0.0576087	-0.0576488
83.5863000	4468336.87	-0.0394784	34.8541000	128201.1835533	-0.0455245	-0.0456710
85.8957000	4128930.27	0.0507348	32.9622000	125262.5816869	-0.0276066	-0.0278344
84.8907000	4570283.39	0.0317518	36.5566000	125019.3780036	-0.0064908	-0.0067698
84.1742000	4870030.25	-0.0190834	38.1562000	127634.0476586	0.0144530	0.0141545
83.8644000	4687637.26	0.0029989	36.9263000	126945.7611541	0.0317542	0.0314660
81.9845000	4715837.34	-0.0346824	36.1501000	130451.5711587	0.0425398	0.0422867
89.2738000	4399689.04	0.0280581	34.5794000	127234.3950195	0.0451476	0.0449486
91.4967000	4653710.24	0.0283204	37.6111000	123732.3619518	0.0395133	0.0393818
93.5790000	4924982.28	0.0249605	39.4759000	124759.2147156	0.0272255	0.0271686
91.2135000	5177136.02	-0.0080783	42.8364000	120858.3359016	0.0112072	0.0112262
86.4670000	5094161.18	-0.0023902	42.0144000	121247.9812211	-0.0049243	-0.0048341
86.0652000	5069866.78	-0.0010820	42.1819000	120190.5741744	-0.0176845	-0.0175342
83.5836000	5058907.55	-0.0364991	42.2867000	119633.5385447	-0.0245301	-0.0243355
83.4905000	4702620.79	0.0293483	39.7521000	118298.6757646	-0.0244363	-0.0242189
85.1666000	4986994.53	-0.0433061	38.4604000	129665.6959028	-0.0180815	-0.0178654
88.1673000	4572989.02	-0.0484012	34.7731000	131509.3858249	-0.0075766	-0.0073861
86.9266000	4150749.36	0.0651280	33.2177000	124955.9530266	0.0041794	0.0043226
81.4853000	4729074.75	0.0359013	38.2672000	123580.3704940	0.0143308	0.0144101
81.9184000	5081279.55	0.0315784	40.4104000	125741.8770747	0.0208331	0.0208395
82.5919000	5412661.56	-0.0124633	43.2404000	125176.0287905	0.0229321	0.0228654
80.5447000	5279402.68	0.0166804	42.9689000	122865.6697346	0.0212282	0.0210958
80.8572000	5458515.72	-0.0174802	44.0327000	123965.0468154	0.0173373	0.0171539
81.1315000	5270962.26	-0.0202427	42.0588000	125323.6483218	0.0132854	0.0130708
82.0716000	5061799.57	-0.0197913	40.2121000	125877.5236870	0.0108515	0.0106278
83.0833000	4865329.15	0.0248138	40.4719000	120214.9924926	0.0110666	0.0108554
84.3001000	5112927.12	0.0317260	43.6962000	117010.7954160	0.0140059	0.0138261
83.4253000	5447982.59	-0.0465508	46.1473000	118056.3671931	0.0189016	0.0187673
86.1884000	4963328.09	0.0575998	47.2554000	105031.9769854	0.0244939	0.0244132
87.5073000	5570048.45	0.0184625	50.7486000	109757.6770007	0.0294781	0.0294524
88.2894000	5779591.65	-0.0361518	51.3352000	112585.3537713	0.0328919	0.0329163
89.1318000	5376286.92	0.0045674	48.0375000	111918.5412090	0.0343308	0.0343958
91.2921000	5425623.59	0.0229115	48.3537000	112206.9994726	0.0339457	0.0340384
92.9464000	5680071.24	0.0162748	49.7543000	114162.4188733	0.0322553	0.0323614
92.6881000	5868014.46	-0.0195766	51.9554000	112943.3024622	0.0298575	0.0299637
90.8464000	5642674.11	0.0015252	50.8006000	111074.9500440	0.0271441	0.0272394
87.9086000	5659912.70	0.0060472	50.5853000	111888.4874579	0.0241094	0.0241875
90.3131000	5728782.70	-0.0061559	49.6560000	115369.3954990	0.0203122	0.0203727
90.2820000	5658682.50	-0.0222331	49.8290000	113562.0321244	0.0149998	0.0150484
87.5655000	5412535.13	0.0257782	48.0953000	112537.7142015	0.0073567	0.0074062
89.9403000	5698969.33	0.0224603	51.6611000	110314.5177215	-0.0031863	-0.0031171
93.8376000	5960852.47	-0.0115015	54.2921000	109792.2620610	-0.0166660	-0.0165566
97.7529000	5825294.15	-0.0180128	51.3509000	113440.9358423	-0.0324044	-0.0322354
100.6678000	5619147.27	-0.0073215	48.4425000	115996.2278027	-0.0489822	-0.0487417
