9417
12175
10080
9457
8909
5338
7532
9479
9286
12347
10927
6833
6485
7119
7689
9762
10811
9630
8170
5959
6860
11545
10728
8394
8491
5097
4270
10185
12696
11188
12030
7239
3057
6472
8614
10807
13424
11054
6977
6211
6174
7112
9646
12326
12483
9104
5845
5755
6326
8083
12709
12490
9383
7241
3489
2531
8895
15225
13675
10984
6093
1377
3743
8427
13513
14912
10834
4502
4009
7157
9605
12714
11182
8384
5887
4153
5200
9763
13022
10133
9297
6695
3080
6835
10503
11811
11004
7634
5300
5466
7631
11170
12893
10502
8603
7327
6257
6816
10067
11385
11045
12006
6673
3700
7975
9411
10907
12334
8012
5896
6876
6887
10115
13731
11322
8037
5529
2686
7547
11025
11890
14069
9066
2576
2154
7815
11259
13781
14972
6490
2697
4756
6389
13853
15190
7927
4727
3491
5055
12673
14639
11691
10421
4774
1206
6366
10115
12592
14885
9200
4734
5496
6915
10111
13549
11981
6287
5015
5167
7175
13080
15146
13006
7325
3063
4649
5254
8879
14291
12221
8159
8017
8758
5780
8354
12735
8092
7633
10196
6685
5302
10158
12060
11226
10872
8045
4875
2654
7819
13408
13151
11543
7983
4304
3206
9648
13158
10393
11030
8333
2728
6509
11200
9048
10599
11126
7122
6933
7784
9123
11762
10840
9469
8581
5302
5670
9376
9306
12216
15054
9061
4035
4646
5356
7123
13758
15222
9277
6550
5002
4637
9661
12421
10846
9537
6109
5596
8002
8072
11515
13228
8977
7989
6625
2952
7313
12512
11262
11036
8763
5205
5340
7681
10290
11507
11876
9209
6210
4196
5666
10744
11494
12491
13494
4671
244
6244
7408
9913
16039
13426
4869
1245
1948
6626
15305
18355
13535
4113
-3339
415
9489
15590
19200
14101
2368
-2528
2972
10555
16239
19908
13300
1867
-1277
3337
9021
14333
17691
14627
5873
-577
3341
8731
13122
19450
13990
4232
898
388
7221
17501
19561
13686
6909
-1330
-2555
9027
17570
17681
15457
6653
-1453
1680
8729
14584
18345
13512
6028
3443
1376
6208
15674
16736
12648
7503
-405
-997
9416
15668
18691
17431
3859
-4200
-779
5904
14681
20540
16770
4410
-889
994
7078
16739
17048
12288
5279
-743
1610
8468
14487
18087
14810
5663
1671
333
3662
15292
19593
14055
6655
82
-1270
5173
15697
20010
16073
6812
-2073
-1736
4398
13333
19817
14250
6923
3305
-845
4412
15587
17074
12005
8399
2585
-606
5873
13513
16832
15729
9576
1806
-1496
1542
11395
18367
16221
12238
2806
-3142
4822
13157
15185
14861
9899
-3
-467
7616
11628
15911
15801
7841
2240
1101
3774
10697
15419
14412
11191
6110
2789
4756
8580
11964
13753
12329
6661
2644
4157
6637
13495
17106
11790
8275
4362
1442
5670
11838
14515
14791
11527
5547
2288
3462
10519
17343
14975
9781
5070
-43
4279
10728
13666
16615
13085
4414
775
4864
9574
14842
17439
11559
3685
1477
2635
8555
15504
15061
13234
8684
1890
2336
7117
9815
14487
15106
7197
4236
5179
8121
13327
13790
10455
6705
4015
3319
7102
10827
13400
15370
9716
1449
556
4542
9579
16296
16998
8938
668
-731
3184
10176
17343
15798
8432
1690
-334
4581
11253
16937
16918
7205
2287
3088
3508
10410
16080
16102
11146
4289
1490
3686
8496
14841
17415
11091
4796
135
1511
9626
17269
18864
9915
3092
-493
733
11347
18818
17322
11180
4614
-1819
1087
11428
16572
16104
11154
3334
-399
3796
11730
16481
14426
9219
2613
691
5419
12960
17706
16239
11491
3226
292
3583
9662
16386
16540
11249
4849
2243
6038
